x,y,energy
-33.686416568826985,-117.9140505096345,-0.33407047786136324
-31.275497560377474,-117.9140505096345,-0.3419360874479166
-28.86457855192795,-117.9140505096345,-0.35177371036732025
-26.453659543478423,-117.9140505096345,-0.3632347184743705
-24.042740535028898,-117.9140505096345,-0.37579556633389843
-21.631821526579373,-117.9140505096345,-0.388793252967635
-19.220902518129847,-117.9140505096345,-0.40147245631164097
-16.809983509680322,-117.9140505096345,-0.4130406615074077
-14.39906450123081,-117.9140505096345,-0.422726799890741
-11.988145492781285,-117.9140505096345,-0.429838495844328
-9.57722648433176,-117.9140505096345,-0.4338130476088302
-7.166307475882235,-117.9140505096345,-0.4342577669565982
-4.755388467432709,-117.9140505096345,-0.43097624236774773
-2.344469458983184,-117.9140505096345,-0.4239783902802683
0.0664495494663413,-117.9140505096345,-0.4134736920827909
2.4773685579158666,-117.9140505096345,-0.39984862008293065
4.888287566365392,-117.9140505096345,-0.3836307579654287
7.299206574814903,-117.9140505096345,-0.3654433516446884
9.710125583264443,-117.9140505096345,-0.34595484595817266
12.121044591713968,-117.9140505096345,-0.32582828127988417
14.531963600163465,-117.9140505096345,-0.30567521346118787
16.94288260861299,-117.9140505096345,-0.28601811785595144
19.353801617062516,-117.9140505096345,-0.2672641411532037
21.76472062551204,-117.9140505096345,-0.249691717034583
24.175639633961566,-117.9140505096345,-0.23345013255601846
26.58655864241109,-117.9140505096345,-0.2185707927818564
28.997477650860617,-117.9140505096345,-0.2049878316617094
31.408396659310142,-117.9140505096345,-0.1925649676735076
33.81931566775967,-117.9140505096345,-0.1811251618186681
36.23023467620919,-117.9140505096345,-0.17047970611516816
38.64115368465872,-117.9140505096345,-0.16045380472087076
41.052072693108244,-117.9140505096345,-0.1509064193584923
43.46299170155777,-117.9140505096345,-0.1417430238027735
45.873910710007294,-117.9140505096345,-0.13292082999475005
48.28482971845682,-117.9140505096345,-0.12444690135038793
50.695748726906345,-117.9140505096345,-0.11637026958939296
53.10666773535587,-117.9140505096345,-0.10876966250727893
55.51758674380537,-117.9140505096345,-0.1017387068422048
57.92850575225489,-117.9140505096345,-0.09537049861483285
60.33942476070442,-117.9140505096345,-0.0897432636592602
62.75034376915394,-117.9140505096345,-0.08490851087054778
65.16126277760347,-117.9140505096345,-0.08088266544679887
67.572181786053,-117.9140505096345,-0.07764271482726537
69.98310079450252,-117.9140505096345,-0.0751259559127633
72.39401980295204,-117.9140505096345,-0.07323353831953397
74.80493881140157,-117.9140505096345,-0.07183718282752388
77.2158578198511,-117.9140505096345,-0.07078823287614248
79.62677682830062,-117.9140505096345,-0.06992807524010755
82.03769583675015,-117.9140505096345,-0.06909894034559069
84.44861484519967,-117.9140505096345,-0.06815415276826053
86.8595338536492,-117.9140505096345,-0.0669670332068962
89.27045286209872,-117.9140505096345,-0.0654378364743191
91.68137187054822,-117.9140505096345,-0.06349832595785201
94.09229087899774,-117.9140505096345,-0.06111381334051997
96.50320988744727,-117.9140505096345,-0.05828271369741896
98.9141288958968,-117.9140505096345,-0.05503386291513464
101.32504790434632,-117.9140505096345,-0.05142200237656499
103.73596691279585,-117.9140505096345,-0.04752194481648924
106.14688592124537,-117.9140505096345,-0.04342198991237194
108.5578049296949,-117.9140505096345,-0.039217158521464596
110.96872393814442,-117.9140505096345,-0.035002765579315934
113.37964294659395,-117.9140505096345,-0.030868762943813126
115.79056195504347,-117.9140505096345,-0.026895167418546667
118.201480963493,-117.9140505096345,-0.023148759884123123
-120.47950087300984,-115.3967169227157,0.0016003217811215611
-118.06858186456031,-115.3967169227157,0.0008969624108594858
-115.65766285611079,-115.3967169227157,-0.0003171423335158409
-113.24674384766126,-115.3967169227157,-0.0022091508537462915
-110.83582483921174,-115.3967169227157,-0.004970673766990729
-108.42490583076223,-115.3967169227157,-0.00881352290529505
-106.0139868223127,-115.3967169227157,-0.013962679854909387
-103.60306781386318,-115.3967169227157,-0.020646313817090797
-101.19214880541365,-115.3967169227157,-0.02908292842239414
-98.78122979696413,-115.3967169227157,-0.03946602544090128
-96.3703107885146,-115.3967169227157,-0.05194701761277059
-93.95939178006509,-115.3967169227157,-0.06661747016608617
-91.54847277161556,-115.3967169227157,-0.08349205985073567
-89.13755376316604,-115.3967169227157,-0.10249386608938699
-86.72663475471651,-115.3967169227157,-0.12344370693116172
-84.31571574626699,-115.3967169227157,-0.14605516631189622
-81.90479673781746,-115.3967169227157,-0.16993670620086004
-79.49387772936794,-115.3967169227157,-0.19460181469651094
-77.08295872091841,-115.3967169227157,-0.21948752932033333
-74.67203971246889,-115.3967169227157,-0.2439809377587159
-72.26112070401936,-115.3967169227157,-0.2674524613639076
-69.85020169556984,-115.3967169227157,-0.28929395022470605
-67.43928268712033,-115.3967169227157,-0.30895894932352114
-65.0283636786708,-115.3967169227157,-0.3260020159752461
-62.617444670221275,-115.3967169227157,-0.34011374756618196
-60.20652566177175,-115.3967169227157,-0.35114825991246906
-57.795606653322224,-115.3967169227157,-0.3591402543335785
-55.3846876448727,-115.3967169227157,-0.3643095066521254
-52.97376863642319,-115.3967169227157,-0.36705155280206087
-50.56284962797366,-115.3967169227157,-0.3679144557962502
-48.15193061952414,-115.3967169227157,-0.36756272096137055
-45.74101161107461,-115.3967169227157,-0.36673057506662493
-43.330092602625086,-115.3967169227157,-0.3661678358344352
-40.91917359417556,-115.3967169227157,-0.366582377354053
-38.508254585726036,-115.3967169227157,-0.36858366833743983
-36.09733557727651,-115.3967169227157,-0.3726319721292289
-33.686416568826985,-115.3967169227157,-0.37899752584249824
-31.275497560377474,-115.3967169227157,-0.3877333667352104
-28.86457855192795,-115.3967169227157,-0.39866448326407117
-26.453659543478423,-115.3967169227157,-0.41139470219383606
-24.042740535028898,-115.3967169227157,-0.42533127511927293
-21.631821526579373,-115.3967169227157,-0.4397256141178749
-19.220902518129847,-115.3967169227157,-0.4537271791803045
-16.809983509680322,-115.3967169227157,-0.4664462775401148
-14.39906450123081,-115.3967169227157,-0.4770206279645754
-11.988145492781285,-115.3967169227157,-0.48468008058501755
-9.57722648433176,-115.3967169227157,-0.4888039372588
-7.166307475882235,-115.3967169227157,-0.4889659113707357
-4.755388467432709,-115.3967169227157,-0.48496286393232013
-2.344469458983184,-115.3967169227157,-0.47682495971725253
0.0664495494663413,-115.3967169227157,-0.4648066548415648
2.4773685579158666,-115.3967169227157,-0.44935976934177646
4.888287566365392,-115.3967169227157,-0.4310916121426796
7.299206574814903,-115.3967169227157,-0.41071251782714924
9.710125583264443,-115.3967169227157,-0.38897806655055134
12.121044591713968,-115.3967169227157,-0.3666315892980965
14.531963600163465,-115.3967169227157,-0.3443522812052709
16.94288260861299,-115.3967169227157,-0.32271340258956327
19.353801617062516,-115.3967169227157,-0.3021537566651116
21.76472062551204,-115.3967169227157,-0.2829640630961295
24.175639633961566,-115.3967169227157,-0.26528819444246204
26.58655864241109,-115.3967169227157,-0.24913770589814255
28.997477650860617,-115.3967169227157,-0.2344168396070288
31.408396659310142,-115.3967169227157,-0.22095434818451756
33.81931566775967,-115.3967169227157,-0.2085381222026722
36.23023467620919,-115.3967169227157,-0.19694872317797493
38.64115368465872,-115.3967169227157,-0.18598845806465594
41.052072693108244,-115.3967169227157,-0.17550347899051452
43.46299170155777,-115.3967169227157,-0.16539742154508094
45.873910710007294,-115.3967169227157,-0.15563616802949964
48.28482971845682,-115.3967169227157,-0.14624431215875858
50.695748726906345,-115.3967169227157,-0.13729470857134235
53.10666773535587,-115.3967169227157,-0.1288930492145204
55.51758674380537,-115.3967169227157,-0.12115969235470087
57.92850575225489,-115.3967169227157,-0.11421098702260883
60.33942476070442,-115.3967169227157,-0.10814212288863359
62.75034376915394,-115.3967169227157,-0.10301314858576323
65.16126277760347,-115.3967169227157,-0.09883930507306503
67.572181786053,-115.3967169227157,-0.09558627948169712
69.98310079450252,-115.3967169227157,-0.0931704567402001
72.39401980295204,-115.3967169227157,-0.09146377738504743
74.80493881140157,-115.3967169227157,-0.09030243304650568
77.2158578198511,-115.3967169227157,-0.08949836532176433
79.62677682830062,-115.3967169227157,-0.08885238605842352
82.03769583675015,-115.3967169227157,-0.08816770426977111
84.44861484519967,-115.3967169227157,-0.08726271586486653
86.8595338536492,-115.3967169227157,-0.08598207012485973
89.27045286209872,-115.3967169227157,-0.08420525035083175
91.68137187054822,-115.3967169227157,-0.08185217179457485
94.09229087899774,-115.3967169227157,-0.07888558324940614
96.50320988744727,-115.3967169227157,-0.07531033533213746
98.9141288958968,-115.3967169227157,-0.07116982632569419
101.32504790434632,-115.3967169227157,-0.06654013685455899
103.73596691279585,-115.3967169227157,-0.06152250406794445
106.14688592124537,-115.3967169227157,-0.05623485702895135
108.5578049296949,-115.3967169227157,-0.050803137026699655
110.96872393814442,-115.3967169227157,-0.04535306552783548
113.37964294659395,-115.3967169227157,-0.0400029101619335
115.79056195504347,-115.3967169227157,-0.03485765134116538
118.201480963493,-115.3967169227157,-0.030004786832692823
-120.47950087300984,-112.87938333579689,0.0021266473775134152
-118.06858186456031,-112.87938333579689,0.0014045631258821974
-115.65766285611079,-112.87938333579689,0.00011716521792708479
-113.24674384766126,-112.87938333579689,-0.0019236288675557533
-110.83582483921174,-112.87938333579689,-0.004933710700925031
-108.42490583076223,-112.87938333579689,-0.009152025675675355
-106.0139868223127,-112.87938333579689,-0.014832675140289738
-103.60306781386318,-112.87938333579689,-0.022233682228883275
-101.19214880541365,-112.87938333579689,-0.03160251004368663
-98.78122979696413,-112.87938333579689,-0.04315876907897815
-96.3703107885146,-112.87938333579689,-0.057074939470661536
-93.95939178006509,-112.87938333579689,-0.07345632560521514
-91.54847277161556,-112.87938333579689,-0.09232180937963214
-89.13755376316604,-112.87938333579689,-0.11358722276678616
-86.72663475471651,-112.87938333579689,-0.1370532705321504
-84.31571574626699,-112.87938333579689,-0.16239985884225344
-81.90479673781746,-112.87938333579689,-0.18918839991966838
-79.49387772936794,-112.87938333579689,-0.2168731637928199
-77.08295872091841,-112.87938333579689,-0.24482205860116554
-74.67203971246889,-112.87938333579689,-0.2723463906853509
-72.26112070401936,-112.87938333579689,-0.298738258408792
-69.85020169556984,-112.87938333579689,-0.3233133598867598
-67.43928268712033,-112.87938333579689,-0.3454562422277656
-65.0283636786708,-112.87938333579689,-0.3646644816332415
-62.617444670221275,-112.87938333579689,-0.38058803638400807
-60.20652566177175,-112.87938333579689,-0.39306010812672787
-57.795606653322224,-112.87938333579689,-0.4021162965551386
-55.3846876448727,-112.87938333579689,-0.40799961685602637
-52.97376863642319,-112.87938333579689,-0.41115001060400463
-50.56284962797366,-112.87938333579689,-0.41217823144330856
-48.15193061952414,-112.87938333579689,-0.41182531805821276
-45.74101161107461,-112.87938333579689,-0.4109101595910505
-43.330092602625086,-112.87938333579689,-0.41026879501232427
-40.91917359417556,-112.87938333579689,-0.4106899619158022
-38.508254585726036,-112.87938333579689,-0.4128519362361923
-36.09733557727651,-112.87938333579689,-0.4172658239649383
-33.686416568826985,-112.87938333579689,-0.42423015201235276
-31.275497560377474,-112.87938333579689,-0.433800864772245
-28.86457855192795,-112.87938333579689,-0.4457797072183677
-26.453659543478423,-112.87938333579689,-0.45972253989762807
-24.042740535028898,-112.87938333579689,-0.47496749254202497
-21.631821526579373,-112.87938333579689,-0.49068115378595356
-19.220902518129847,-112.87938333579689,-0.5059193650849172
-16.809983509680322,-112.87938333579689,-0.5196977940926697
-14.39906450123081,-112.87938333579689,-0.5310664546847109
-11.988145492781285,-112.87938333579689,-0.5391818403681986
-9.57722648433176,-112.87938333579689,-0.5433704254181836
-7.166307475882235,-112.87938333579689,-0.5431779871150465
-4.755388467432709,-112.87938333579689,-0.538400469974003
-2.344469458983184,-112.87938333579689,-0.5290938380822827
0.0664495494663413,-112.87938333579689,-0.5155623738814687
2.4773685579158666,-112.87938333579689,-0.4983269675824257
4.888287566365392,-112.87938333579689,-0.47807686986699033
7.299206574814903,-112.87938333579689,-0.4556099324447363
9.710125583264443,-112.87938333579689,-0.43176735864063653
12.121044591713968,-112.87938333579689,-0.4073693180778473
14.531963600163465,-112.87938333579689,-0.38315741669029646
16.94288260861299,-112.87938333579689,-0.3597490135308192
19.353801617062516,-112.87938333579689,-0.3376068754262586
21.76472062551204,-112.87938333579689,-0.317025854623253
24.175639633961566,-112.87938333579689,-0.29813638929298997
26.58655864241109,-112.87938333579689,-0.2809228876290394
28.997477650860617,-112.87938333579689,-0.26525365791071326
31.408396659310142,-112.87938333579689,-0.25091812877026315
33.81931566775967,-112.87938333579689,-0.23766673536551916
36.23023467620919,-112.87938333579689,-0.22524902366629296
38.64115368465872,-112.87938333579689,-0.21344617511640976
41.052072693108244,-112.87938333579689,-0.2020951549027984
43.46299170155777,-112.87938333579689,-0.19110288657524982
45.873910710007294,-112.87938333579689,-0.18045009485673463
48.28482971845682,-112.87938333579689,-0.17018559286985582
50.695748726906345,-112.87938333579689,-0.16041270646994052
53.10666773535587,-112.87938333579689,-0.15127015462685864
55.51758674380537,-112.87938333579689,-0.14291001224989552
57.92850575225489,-112.87938333579689,-0.13547538210472548
60.33942476070442,-112.87938333579689,-0.12908013910851576
62.75034376915394,-112.87938333579689,-0.12379264803854743
65.16126277760347,-112.87938333579689,-0.11962476907730193
67.572181786053,-112.87938333579689,-0.1165268288233478
69.98310079450252,-112.87938333579689,-0.11438861348606877
72.39401980295204,-112.87938333579689,-0.11304588898578403
74.80493881140157,-112.87938333579689,-0.11229150743308638
77.2158578198511,-112.87938333579689,-0.11188984363337597
79.62677682830062,-112.87938333579689,-0.11159312784857127
82.03769583675015,-112.87938333579689,-0.11115819955182737
84.44861484519967,-112.87938333579689,-0.11036228965465891
86.8595338536492,-112.87938333579689,-0.10901662690867159
89.27045286209872,-112.87938333579689,-0.10697693385861295
91.68137187054822,-112.87938333579689,-0.1041502011949919
94.09229087899774,-112.87938333579689,-0.10049747699438384
96.50320988744727,-112.87938333579689,-0.0960327493658908
98.9141288958968,-112.87938333579689,-0.09081830955858773
101.32504790434632,-112.87938333579689,-0.08495723379300837
103.73596691279585,-112.87938333579689,-0.07858379821126228
106.14688592124537,-112.87938333579689,-0.0718527323354647
108.5578049296949,-112.87938333579689,-0.0649282207815096
110.96872393814442,-112.87938333579689,-0.05797348767788499
113.37964294659395,-112.87938333579689,-0.05114165767856238
115.79056195504347,-112.87938333579689,-0.044568401473725545
118.201480963493,-112.87938333579689,-0.038366665007683626
-120.47950087300984,-110.36204974887808,0.002733401810097155
-118.06858186456031,-110.36204974887808,0.0020110788575614597
-115.65766285611079,-110.36204974887808,0.000671919625167824
-113.24674384766126,-110.36204974887808,-0.001492862908415513
-110.83582483921174,-110.36204974887808,-0.00472326483090464
-108.42490583076223,-110.36204974887808,-0.009285244621191202
-106.0139868223127,-110.36204974887808,-0.01546197174761147
-103.60306781386318,-110.36204974887808,-0.02354135313114012
